1894.8325721560675|78.89125131485994|2004|16
1894.427242096229|76.25625132632796|2001|28
1891.6542459358452|75.80340989901485|1004|21
1894.6920101946055|79.09310427809027|1003|21
1892.2111840889331|79.82939662192288|1002|21
1890.8547393874608|74.73782983497665|1001|21
1892.9853894499715|79.47078249979083|3001|123351
421.0956111799589|1032.338868052463|2002|61
1198.8641671137982|1049.6910373818323|2005|97
368.5006259064655|964.9621107535237|2005|92
212.8010460515503|32.654806993688446|2004|2
212.8010460515503|32.654806993688446|2001|18
212.8010460515503|32.654806993688446|1004|14
212.8010460515503|32.654806993688446|1003|9
212.8010460515503|32.654806993688446|1002|21
212.8010460515503|32.654806993688446|1001|4
1850.2181974356427|144.81695888023344|2004|4
1849.63654904918|136.95929405618685|2001|28
1848.7476639746226|142.6401175408291|1004|21
1856.2408368433294|148.18080959083534|1003|21
1851.1754755842394|147.6697637549917|1002|21
1844.3879964172809|136.266616642177|1001|21
1850.9252593257265|140.12518655213043|3001|122923
102.60746753508121|7.5058824735681595|2004|4
98.70669439540126|12.258906612657388|2001|18
106.63883623950782|5.072805691829677|1004|14
104.90225800423673|6.032705963851141|1003|1
106.0047815914428|24.990864739470652|1002|10
101.86640472406668|12.662990869723984|1001|8
73.21356701695353|83.97430750134566|1004|14
80.20998965581006|66.58519624998611|1003|4
102.26162170030756|69.14138981243754|1002|6
109.14857634024315|50.8861046388162|1001|7
38.26566979066283|113.39035798908388|2001|15
39.111465604462154|88.1326412713894|1004|21
5.838852971185508|85.55247677047825|1003|21
33.1146317410287|97.82982615325291|1002|21
36.47790353963998|96.68563932596862|1001|21
279.4680074648811|33.5442472680296|2004|10
258.83956999608614|15.7343195943027|2003|3
288.53110189982306|34.71338922948597|2001|28
270.18015351641134|46.40160765081884|1004|21
247.1886510785455|28.34796069536783|1003|21
277.3354864905234|24.160944848576563|1002|21
277.0300296223625|43.08548355040022|1001|21
237.07264707089428|33.7292380760581|2004|10
279.75921408556644|5.1903851980118985|2001|28
241.1979186253404|4.957552227235966|1004|21
280.4254588955677|13.883636833326834|1003|21
282.13001508857593|19.54308698212845|1002|21
259.8111683219758|14.736617855366246|1001|21
1829.8902099209536|203.67645825230503|2004|20
1829.72425963945|153.5609098797912|2002|1
1861.1642854502782|187.42728474571976|2001|56
1809.210324386995|198.34455229676152|1004|42
1848.6810757193996|164.16633883141097|1003|42
1812.6834354117382|188.67368024165324|1002|42
1807.3519556070144|158.80719066014794|1001|42
84.91517529082165|19.01924477584787|2001|28
58.84201739086066|42.396660806315985|1004|21
84.99609835333055|37.11190428738762|1003|21
122.45201819008906|7.840159043127385|1002|21
75.85497308371636|28.543361057725864|1001|21
248.65721426439623|37.10487828779791|2004|10
202.48308220696242|10.202352359775581|2001|28
245.52723272859|20.56274606309369|1004|21
248.4125084257487|2.1090410130792714|1003|21
205.08624195562564|23.89657957701633|1002|4
195.67583231668613|50.415285888077634|1001|21
235.2402392653763|11.269767907773012|2001|24
179.6398098420439|26.98891678316839|1004|21
200.42816075420367|36.73482764875269|1003|21
218.08275226344594|8.507733489062572|1002|18
213.483767933147|3.3207922545729534|1001|18
168.8997170672206|6.252520937488396|2004|10
134.02835250211493|36.43384891719595|2001|28
150.57847759060004|52.910895674735194|1004|21
163.2069470492366|56.691414039446855|1003|21
196.09622818052918|12.905121062004122|1002|21
194.11717324021768|3.469738270108059|1001|8
18.951869252707606|108.98994147503679|1001|21
5.767826796080204|101.00414524486251|1003|21
39.53961776397562|114.55546114032472|1002|21
5.048235898096335|115.6513400683244|1001|21
48.59008520020957|126.89834692842129|1002|10
24.236040679106885|96.62442629481791|1001|20
38.24026855047508|99.82429097982096|2001|24
37.648071964743316|46.58337763012998|1004|21
31.69739893390211|71.61412710787218|1003|21
38.94155925498903|117.51240427756125|1002|21
26.73386708300421|100.7134324588494|1001|20
41.05030246176839|54.122054244357614|1003|20
19.14978040460673|44.30921155995607|1002|15
43.767788818045865|33.34747655878398|1001|20
66.85299432714116|127.24626324878788|2001|28
29.27379895853643|139.50730640871376|1004|21
54.12686277978227|142.51635644316843|1003|21
66.0371517407944|100.0878809697417|1001|21
130.7687325986857|67.21067347811994|1001|21
38.06896154045882|84.81561022942394|2001|22
14.608574236451082|159.2948974043829|1003|21
25.931622635259565|157.14219951970188|1002|21
43.017608976342814|106.24179310432753|1001|20
7.542926986931855|71.73070951592732|1001|16
6.834111339801777|109.60912511844894|1004|21
4.853944348173003|155.3075800453513|1003|21
12.73285275076333|150.0583248855351|1002|21
19.98091421339035|122.05724572072634|1001|21
8.323794397009848|130.18770287779626|1001|21
18.246372168789264|131.8066583987611|1002|15
46.88205276546155|132.18829308869374|1001|20
4.059607952880093|96.57522530547519|1001|21
56.35826687372177|26.074926658979493|1001|21
46.77380756268001|29.64557701998408|1001|12
4.254783078291598|173.14771780571846|1001|21
128.74104624904024|35.03494881725329|2001|18
93.21479211397146|91.62137578836908|1004|18
95.70445783196446|42.15035943558361|1003|5
155.35637111503664|93.20563194551684|1002|10
8.149278272926676|15.988014325778117|1002|14
76.4569775527414|59.98908915536961|1001|21
26.28462765500833|167.44072762621124|1003|20
94.41429947603929|195.99797444028152|1002|21
94.19651946987102|170.61502882262093|1001|21
1531.7354604861505|432.1777254423474|1001|20
131.69988925175562|167.67641071454722|1001|16
100.75416393947259|59.90166399557632|1003|17
38.00303106798375|27.132906332441102|1002|21
54.23470036757383|160.59001232347865|2001|17
75.56684539437073|170.1113179458297|1004|17
110.60805429436766|127.80514002347174|1002|19
95.75819543346854|35.183414771896395|1003|18
55.10095015861945|86.33612449311744|1001|20
45.918152017320594|24.502457355104298|1004|1
46.54078594181063|17.575384890698533|1003|20
445.45590341518607|764.354445065226|2005|98
162.932817891492|621.1275181189831|2005|51
239.21908575176855|709.7402553989407|2005|108
1299.5540229546418|899.4566182604592|2005|104
621.5436677906209|605.4042955956837|2005|125
1277.4286920172033|936.6301793763142|2005|125
166.92975732133246|621.9211084605332|2005|122
235.83011768036206|755.7512187082722|2005|51
1082.0840807740065|850.274548864727|2005|147
372.7641280128504|562.2095360435836|2003|115
268.965861122093|788.9073325438201|2005|53
1192.377177818955|922.4859382130893|2005|159
590.9104256466728|711.4823451991991|2005|107
1094.9781152758278|952.1447977802017|2005|95
327.50740763775735|797.7333487135007|2005|78
510.7046216391378|764.8098284376213|2005|49
1199.9730538720335|912.6602572587938|2005|131
372.12931247805443|756.1070199422917|2005|128
1210.4188336669679|931.4240447623043|2005|118
400.74248023404976|682.5911168713809|2005|65
528.1578514680923|844.3936069186219|2005|49
1197.966979374129|914.4337772930265|2005|55
242.83190973198637|769.3204853842194|2005|64
457.1568178934105|923.6229773191819|2005|60
1151.5608113162805|992.9173217675789|2005|58
435.7007509984073|864.7721386056463|2005|71
1212.9294726638398|1022.8727337192488|2005|164
458.0373947973844|956.283012522916|2005|75
391.8989754055907|1054.1858660624118|2005|63
222.84234441784292|33.12322364393322|1001|3
235.5505157397936|5.742661797550826|1002|3
208.52975734421565|33.061064221131524|1004|2
230.88997663529685|5.327947314967401|2001|4
